Fecha de diagnóstico,AMB
2021-07-24,7.0
2021-07-25,6.986718838541382
2021-07-26,6.972850593454328
2021-07-27,6.958462777495254
2021-07-28,6.9435435891537916
2021-07-29,6.928079446696606
2021-07-30,6.912056878635422
2021-07-31,6.89546261852041
2021-08-01,6.878283661386508
2021-08-02,6.860507318266162
2021-08-03,6.842121279232049
2021-08-04,6.823113677299737
2021-08-05,6.803473154606288
2021-08-06,6.783188927862633
2021-08-07,6.762250866199337
2021-08-08,6.740649567582681
2021-08-09,6.718376428433942
2021-08-10,6.695423720365918
2021-08-11,6.671784672354493
2021-08-12,6.647453550906708
2021-08-13,6.622425739059453
2021-08-14,6.596697814759141
2021-08-15,6.57026762897231
2021-08-16,6.54313438250318
2021-08-17,6.5152987002012495
2021-08-18,6.486762701710522
2021-08-19,6.457530068276074
2021-08-20,6.427606104971955
2021-08-21,6.396997797508206
2021-08-22,6.365713862679411
2021-08-23,6.333764791672923
2021-08-24,6.301162885476409
2021-08-25,6.267922281681745
2021-08-26,6.2340589721275474
2021-08-27,6.199590810443826
2021-08-28,6.164537509086716
2021-08-29,6.128920625409794
2021-08-30,6.092763536396664
2021-08-31,6.056091401608395
2021-09-01,6.018931113941663
2021-09-02,5.981311239790352
2021-09-03,5.94326194852074
2021-09-04,5.904814925418823
2021-09-05,5.866003277273298
2021-09-06,5.8268614270077
2021-09-07,5.787424998144496
2021-09-08,5.747730689562828
2021-09-09,5.7078161421862355
2021-09-10,5.667719798560667
2021-09-11,5.6274807556320905
2021-09-12,5.587138612145603
2021-09-13,5.5467333132335
2021-09-14,5.506304991894331
2021-09-15,5.465893809557026
2021-09-16,5.425539796535074
2021-09-17,5.385282693652633
2021-09-18,5.345161797591605
2021-09-19,5.305215810097962
2021-09-20,5.26548269245854
2021-09-21,5.225999525708228
2021-09-22,5.186802378820352
2021-09-23,5.147926185339885
2021-09-24,5.109404629524785
2021-09-25,5.071270042152976
2021-09-26,5.033553306101995
2021-09-27,4.996283773333162
2021-09-28,4.9594891941053385
2021-09-29,4.923195655547258
2021-09-30,4.887427533523244
2021-10-01,4.852207455222099
2021-10-02,4.817556271562018
2021-10-03,4.783493041605431
2021-10-04,4.7500350278596635
2021-10-05,4.717197700848668
2021-10-06,4.684994753221797
2021-10-07,4.653438121920014
2021-10-08,4.62253801971884
2021-10-09,4.592302973880491
2021-10-10,4.5627398712516865
2021-10-11,4.533854009439546
2021-10-12,4.505649152773802
2021-10-13,4.4781275933404805
2021-10-14,4.451290215953148
2021-10-15,4.42513656604122
2021-10-16,4.399664919721597
2021-10-17,4.374872355642976
2021-10-18,4.350754828130949
2021-10-19,4.327307240995755
2021-10-20,4.304523521370268
2021-10-21,4.282396693092664
2021-10-22,4.260918949254069
2021-10-23,4.240081723547454
2021-10-24,4.219875760058015
2021-10-25,4.200291181177153
2021-10-26,4.181317553338835
2021-10-27,4.162943950438872
2021-10-28,4.145159014867415
2021-10-29,4.127951015831305
2021-10-30,4.111307904867857
2021-10-31,4.095217368156414
2021-11-01,4.079666876463877
2021-11-02,4.064643731299432
2021-11-03,4.0501351084433
2021-11-04,4.036128103096928
2021-11-05,4.022609764066608
2021-11-06,4.0095671288429315
2021-11-07,3.9969872640399986
2021-11-08,3.984857283288372
2021-11-09,3.973164380198669
2021-11-10,3.961895851207401
2021-11-11,3.951039122387513
2021-11-12,3.9405817684343676
2021-11-13,3.9305115315537997
2021-11-14,3.920816336802762
2021-11-15,3.911484304852859
2021-11-16,3.902503765869274
2021-11-17,3.8938632702170026
2021-11-18,3.885551598521562
2021-11-19,3.8775577685780402
2021-11-20,3.8698710419858435
2021-11-21,3.8624809297553875
2021-11-22,3.8553771943996242
2021-11-23,3.8485498548325245
2021-11-24,3.841989187902312
2021-11-25,3.83568572902656
2021-11-26,3.829630272495095
2021-11-27,3.8238138709415472
2021-11-28,3.8182278341155196
2021-11-29,3.8128637269584598
2021-11-30,3.8077133672670085
2021-12-01,3.802768822822597
2021-12-02,3.798022408079131
2021-12-03,3.7934666805550243
2021-12-04,3.7890944368232224
2021-12-05,3.7848987081998366
2021-12-06,3.7808727562219304
2021-12-07,3.777010067929653
2021-12-08,3.7733043509685222
2021-12-09,3.7697495286294944
2021-12-10,3.7663397346720737
2021-12-11,3.7630693080725814
2021-12-12,3.759932787786329
2021-12-13,3.7569249074231776
2021-12-14,3.7540405898938305
2021-12-15,3.7512749421971026
2021-12-16,3.748623249678948
2021-12-17,3.746080971183512
2021-12-18,3.743643734038374
2021-12-19,3.7413073288745577
2021-12-20,3.7390677043782574
2021-12-21,3.736920962349382
2021-12-22,3.734863351642059
2021-12-23,3.7328912642609757
2021-12-24,3.73100123080355
2021-12-25,3.7291899156942607
2021-12-26,3.7274541127498164
2021-12-27,3.725790740391334
2021-12-28,3.724196836718796
2021-12-29,3.7226695556415907
2021-12-30,3.721206163341958
2021-12-31,3.719804034518121
